"country_name","iso3","year","bond_spreads","bond_10y","vulnerability100","exposure100","readiness100","lnrgdp","growth","inflation_cpi","debt_gdp","OB_gdp","reserves","gee","rqe","tt","is_advanced","sensitivity","EcoReadiness100","readiness_delta100","vulnerability_delta100","capacity","governance100","social100"
"Pakistan","PAK","2008","","","53.63522054","49.2726342441","41.84928446","10.07967869","4.445","11.996","49.475","-2.066","0.03783127039","-0.7382108569","-0.599021852","94.5","0","46.4466480457698","73.938566298155700","6.9348366300405900","5.6331501481078600","65.132103095789","26.239546290620503","25.3697408027891"
"Pakistan","PAK","2009","9.447379","12.692143","53.25307234","49.2726342441","41.80884873","10.09025397","1.063","19.561","54.569","-0.194","0.05644075859","-0.812300384","-0.5840451121","106.3","0","45.7313532818028","74.126425032915900","6.8703691580739900","5.2666200105818700","64.7788721340923","25.647871037233699","25.6522501189734"
"Pakistan","PAK","2010","9.982784","13.1744","53.1160186","49.2726342441","44.21265153","10.11264641","2.265","10.108","56.716","-1.525","0.06999431643","-0.7756626606","-0.6133582592","106","0","45.7524557458968","81.031849189911800","9.2704609842433300","5.1319780033019100","64.3474080260409","25.784052061817498","25.8220533468216"
"Pakistan","PAK","2011","10.604056","13.365833","53.09509376","49.2726342441","43.76135641","10.14418796","3.204","13.658","56.151","-2.696","0.06955967071","-0.8337232471","-0.6478167772","101.3","0","46.2610565028841","81.012415486737100","8.7786963771911800","5.1373539990529500","63.546618510279","24.243353857451901","26.0282998717247"
"Pakistan","PAK","2012","10.635275","12.424421","52.11800284","49.2726342441","44.15795192","10.17565088","3.196","11.004","58.364","-3.764","0.05213461753","-0.7837294936","-0.7222334743","97.3","0","45.1100547936553","81.491778937668100","9.1033145286567200","4.2070406725031700","61.8292217119626","24.644823956878","26.3372528657923"
"Pakistan","PAK","2013","9.679327","12.0276","52.02812269","49.2726342441","44.92587371","10.21348927","3.856","7.361","59.231","-3.524","0.02805891909","-0.7987449765","-0.7050049901","92.9","0","45.6011848092192","82.476417245798900","9.816352697050100","4.1528290032311500","60.8814546955441","25.790270933033899","26.5109329563809"
"Pakistan","PAK","2014","10.183543","12.713212","52.04064447","49.2726342441","28.03915042","10.24843463","3.556","8.621","58.783","-0.263","0.05066455533","-0.7626007795","-0.6885409355","96.4","0","46.1522368778919","29.584495659929400","-7.1303021030837900","4.2042998547968500","60.2863157294652","27.966464842930598","26.5664907505429"
"Pakistan","PAK","2015","7.218429","9.350349","51.5724273","49.2726342441","27.77674987","10.28584192","3.812","4.526","59.063","-0.454","0.06832037647","-0.7095529437","-0.6451152563","100","0","45.3892059014529","28.978813435309200","-7.464797119137800","3.7829363808655500","59.81368196716","27.778284061307001","26.573152127553"
"Pakistan","PAK","2016","6.48022","8.31219","51.75778937","49.2726342441","27.5427382","10.32575094","4.072","2.864","62.065","-0.063","0.07220223304","-0.7000576258","-0.6624163985","106.3","0","46.1541244003118","28.846016839747500","-7.7636607089781700","4.010445262314300","59.5127571550925","27.1132545722215","26.6689431932498"
"Pakistan","PAK","2017","5.757101","8.086193","51.80077289","49.2726342441","27.93051171","10.37080655","4.609","4.775","62.142","-1.379","0.05782960959","-0.6346956491","-0.6123705506","105.5","0","46.2460063321477","28.337503012222200","-7.4443321897677200","4.0979107079307700","59.6239338116128","28.668849026080998","26.7851830895248"
"Pakistan","PAK","2018","6.890858","9.801158","51.76302921","49.2726342441","28.03611116","10.42997843","6.096","4.7","66.321","-1.846","0.0349595705","-0.6666454673","-0.6679982543","104.6","0","46.0210532855983","27.994175127178500","-7.4205525554551500","4.1133411577630400","59.6920214727829","29.248187803371302","26.8659705640604"
"Pakistan","PAK","2019","10.811065","12.949765","50.69512476","49.2726342441","28.22505048","10.46070163","3.12","6.802","78.712","-3.015","0.04750265411","-0.7182143331","-0.6872350574","108.6","0","45.9589618634066","28.571938232910700","-7.2566804428047400","3.0617277113280600","56.2372064035601","28.690158514813401","27.413054692618"
"Pakistan","PAK","2020","8.721976","9.616088","50.84625533","49.2726342441","30.7171294","10.45122348","-0.943","10.739","80.805","-1.52","0.05355166323","-0.5711286664","-0.7647659183","113.6","0","46.6089928799257","34.220231286403200","-4.769121548647200","3.2157958197475100","56.0967962132602","30.289579070073202","27.6415778433375"
"Pakistan","PAK","2021","8.796552","10.236521","51.16472907","49.2726342441","31.11766126","10.50732477","5.77","8.896","74.749","-1.117","0.06235641108","-0.4388223886","-0.7615855336","107.6","0","47.4819359026825","34.220231286403200","-4.5061875465180200","3.6236934489361300","55.9622891575366","31.181600657627101","27.9511518471368"
"Pakistan","PAK","2022","9.542858","12.494715","51.41323666","49.2726342441","30.68241125","10.56728985","6.18","12.153","77.318","-3.043","0.02555549425","-0.6247286797","-0.8864126205","94.6","0","48.1466430882129","34.220231286403200","-5.1797810244057400","4.027098810045700","55.8628374139218","29.9900550674008","27.8369473902294"
"Pakistan","PAK","2023","11.401851","15.363866","51.51334659","49.2726342441","29.94202288","10.56516396","-0.212","29.181","78.508","-0.916","0.03542332397","-0.5777903795","-0.9010081887","116.1","0","48.4974921196677","34.220231286403200","-5.9703276837255100","4.1598062622454200","55.8077254992968","27.475066089299798","28.1307712690021"
"Philippines","PHL","1995","","","49.93591618","49.2328185858","32.64891237","8.673406029","4.625","6.908","60.849","4.202","0.1331116435","","","97.60482809","0","36.6119019556733","32.110870302263700","-1.9227299131507800","1.711058829656600","63.9630279854224","46.528103471763998","19.3077633258879"
"Philippines","PHL","1996","","","49.91164707","49.2328185858","32.72608864","8.730356869","5.86","8.294","53.074","4.514","0.1902994927","-0.3132541478","0.01560005918","98.74161855","0","36.7507239187028","32.110870302263700","-1.9129399551021800","1.7305836222920300","63.7513987006301","46.528103471763998","19.5392921498037"
"Philippines","PHL","1997","","","49.89891323","49.2328185858","32.95999408","8.780920526","5.186","5.598","56.891","4.03","0.1343551455","","","100.2937585","0","36.9620465848908","32.110870302263700","-1.7389789263559200","1.7568072396061400","63.5018745201261","47.385825976024897","19.3832859572569"
"Philippines","PHL","1998","","","49.85102988","49.2328185858","33.2546707","8.775766433","-0.514","9.369","50.773","2.588","0.1673636782","-0.0368786566","0.2409806997","106.3546325","0","37.0012625609853","32.110870302263700","-1.4179996665151700","1.6918299894328600","63.3190085044905","48.243548480285902","19.4095933110956"
"Philippines","PHL","1999","","","49.66782258","49.2328185858","31.8604078","8.808683005","3.346","6.2","54.218","1.362","0.2251756725","","","125.2155006","0","36.7085843528925","32.110870302263700","-2.8417371296348400","1.5277780007442200","63.0620647906668","43.830584892474803","19.6397682193303"
"Philippines","PHL","2000","10.075937","16.104692","49.50190777","49.2328185858","30.49747224","8.851575245","4.383","6.545","59.203","0.854","0.2157944385","-0.2041281611","0.0244837217","121.7047857","0","36.6086989413886","32.110870302263700","-4.2636366231135500","1.4001834413883100","62.6642057763576","39.417621304663705","19.9639251167149"
"Philippines","PHL","2001","10.69354","15.695812","49.46674195","49.2328185858","30.83727986","8.881611558","3.049","5.396","59.471","1.165","0.2178668062","","","120.0678542","0","36.7978971286092","32.110870302263700","-3.9683688116352100","1.39396373440100","62.369510123943","40.0834942732915","20.3174750174506"
"Philippines","PHL","2002","8.610535","13.196579","48.9171786","49.2328185858","31.14665137","8.918100462","3.716","2.757","65.184","0.618","0.2186080473","-0.1789750606","-0.1576307565","111.954348","0","35.5557847832351","32.110870302263700","-3.7070467570261900","0.87562739764315300","61.962932435648","40.749367241919302","20.5797165784475"
"Philippines","PHL","2003","8.047383","12.047537","48.7295806","49.2328185858","29.81106338","8.967717958","5.087","2.223","71.393","1.33","0.2177455126","-0.1470188946","-0.1096848026","115.7552906","0","35.2887352102209","32.110870302263700","-5.1206948557813900","0.73876011102239100","61.6671879911933","36.610469365905502","20.7118504650611"
"Philippines","PHL","2004","8.62551","12.883126","48.44118081","49.2328185858","29.04800114","9.031342645","6.569","4.799","71.082","2.121","0.1941664214","-0.2217898071","-0.3694680631","111.9939623","0","35.364876448818","32.110870302263700","-6.0025734057381800","0.52757821940865900","60.7258473858933","33.893966261781102","21.1391668553168"
"Philippines","PHL","2005","7.804096","12.088755","48.44439878","49.2328185858","30.20431112","9.079585008","4.942","6.64","64.674","3.424","0.210551781","-0.01642026566","-0.2158284038","114","0","34.7818406208318","30.718125296471100","-4.9548239109263900","0.60134890689659300","61.3185371475044","38.630367111572703","21.2644409654259"
"Philippines","PHL","2006","4.020303","8.812915","48.35751809","49.2328185858","28.89389942","9.131384174","5.316","5.448","57.189","4.563","0.2484959112","-0.1343282759","-0.1920748502","111.9","0","34.5594614907136","29.853327821378500","-6.3900766184095200","0.59560151229295400","61.2802741964812","35.107388883063599","21.7209815413516"
"Philippines","PHL","2007","2.54518","7.176684","48.03219431","49.2328185858","28.96983806","9.194540103","6.519","2.914","50.168","3.271","0.3427754085","0.1066316292","-0.1269270331","109.3","0","33.8502818293407","28.619290936194900","-6.4626136498238500","0.36677104060758300","61.0134825005402","35.939917704514798","22.3503055471308"
"Philippines","PHL","2008","4.629981","8.277508","47.93186032","49.2328185858","28.33067383","9.237067791","4.344","8.211","50.01","3.272","0.3650867711","0.04763564467","-0.07914667577","96.1","0","34.0210712799558","27.317236268067600","-7.1970886933144500","0.32837888349965300","60.5416910826028","34.9983326807453","22.6764525268926"
"Philippines","PHL","2009","4.713926","7.95869","47.68854701","49.2328185858","28.27887486","9.251446998","1.448","4.24","49.805","0.599","0.4242566672","0.02827643044","-0.1125356331","102.7","0","33.7656370949174","26.983625294000500","-7.2544658622853800","0.088690816115799500","60.0671853487062","34.8786789517846","22.9743203480616"
"Philippines","PHL","2010","4.121323","7.312939","47.65534098","49.2328185858","28.91422751","9.322226947","7.335","3.738","47.587","0.653","0.5572877957","0.0709009245","-0.2152513564","100.2","0","33.8592764547309","27.841944828442100","-6.7621868727195200","0.14846736356344800","59.8739279060738","34.841836482457801","24.0589012108912"
"Philippines","PHL","2011","3.701331","6.463108","47.32556139","49.2328185858","30.09836785","9.360083639","3.858","4.745","45.434","2.094","0.6467564433","0.1895811707","-0.1609696001","92.7","0","33.3115220416454","28.807149552176600","-5.671229000885700","-0.12075358687964100","59.43234353437","37.007944102868599","24.4800099077967"
"Philippines","PHL","2012","3.536428","5.325574","47.35695655","49.2328185858","31.57873215","9.426778854","6.897","3.158","45.691","2.291","0.6748183723","0.2056861818","0.04050460085","92.6","0","33.3121875433801","30.695452741749400","-4.3584516196034800","0.01955515442386700","59.5258635323035","39.4431322508118","24.5976114625901"
"Philippines","PHL","2013","1.444163","3.792436","47.4348859","49.2328185858","32.71852071","9.492103261","6.751","2.592","43.863","2.738","0.6275715206","0.2059289664","0.02314756811","90.8","0","33.416837061756","31.796692912592700","-3.3387248558335200","0.17551182596379200","59.6550020395831","41.180933863997097","25.1779353622683"
"Philippines","PHL","2014","1.753862","4.283531","47.30554114","49.2328185858","34.4970247","9.553649682","6.348","3.594","40.299","3.475","0.5649060925","0.3177144527","0.07730352879","94.8","0","33.444896160265","34.523882052210800","-1.6963763687667500","0.13465358682934200","59.2389086819257","43.187681827914496","25.7795102133701"
"Philippines","PHL","2015","1.992622","4.124542","47.32173575","49.2328185858","33.8889821","9.615199096","6.348","0.69","39.688","2.107","0.5379288357","0.160157755","0.05417017266","100","0","33.7393646859275","33.393491267216200","-2.3930013477416200","0.20841726930375700","58.9930239805588","41.994299124206705","26.2791559044613"
"Philippines","PHL","2016","2.315204","4.147174","47.19220087","49.2328185858","32.62438326","9.684253599","7.149","1.234","37.376","1.036","0.5021966648","0.01849733107","0.1129244491","103.9","0","33.7201985244307","31.388586214930900","-3.868100989823200","0.21568540024268800","58.6235855052019","39.743224676632202","26.7413388762284"
"Philippines","PHL","2017","2.601637","4.930729","47.02456865","49.2328185858","32.88453727","9.751267117","6.931","2.853","38.13","0.876","0.4739962964","-0.03491111472","0.1270816773","101.1","0","33.751282695657","32.136781827310900","-3.7765245454383500","0.15761056520517400","58.0896046551188","40.352580051782496","26.1642499200148"
"Philippines","PHL","2018","3.781046","6.691346","46.7591301","49.2328185858","32.30777448","9.812752451","6.341","5.31","37.147","0.169","0.4335875519","0.06234912202","0.02876640856","98","0","33.5106847712652","31.693046812403700","-4.6049678369057500","0.055737436813679800","57.5338869558408","39.557218587167498","25.6730580300031"
"Philippines","PHL","2019","3.197192","5.335892","45.8656258","49.2328185858","32.62870796","9.872138826","6.119","2.392","36.973","0.067","0.4618296874","0.05995301157","0.10019961","99.3","0","33.0081475620431","31.404139900332500","-4.5281346592089700","-0.67912777476572500","55.355911250567","40.416680308731401","26.0653036577264"
"Philippines","PHL","2020","2.604732","3.498844","45.41759738","49.2328185858","33.64234213","9.772116225","-9.518","2.393","51.644","-3.727","0.6271596826","0.06781238317","0.1131566763","101.6","0","33.1136895927979","32.53508740005500","-3.2189492799439700","-1.3192328690664600","53.9062839744785","41.2910776938444","27.1008612936738"
